longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity
-1214;39.22;14;1889,00;471;853;399;2.25;112500;INLAND
-1213;39.21;28;2843,00;535;1310;525;32.337;123100;INLAND
-1215;39.2;48;1759,00;389;716;350;23.125;108300;INLAND
-1216;39.21;52;1452,00;309;637;299;22.083;103900;INLAND
-1215;39.21;43;1264,00;273;611;260;2.535;117100;INLAND
-120.94;39.22;12;1321,00;268;661;232;40.062;153800;INLAND
-120.83;39.27;14;3338,00;608;1373;562;3.67;160100;INLAND
-121;39.23;15;2809,00;450;1267;408;40.426;191700;INLAND
-120.99;39.22;16;1497,00;275;737;243;28.942;182500;INLAND
-120.99;39.2;15;2993,00;562;1296;518;33.009;156800;INLAND
-120.93;39.17;13;2331,00;464;1110;419;36.563;164900;INLAND
-120.99;39.13;14;770,00;116;285;116;36.434;155400;INLAND
-120.99;39.18;23;2550,00;457;1016;405;36.607;153000;INLAND
-121;39.16;10;1170,00;225;537;194;32.813;163200;INLAND
-1214;39.19;17;856,00;167;518;170;35.859;144300;INLAND
-1212;39.17;17;2277,00;459;1149;476;32.303;149500;INLAND
-1212;39.27;52;3720,00;707;1424;609;3.2;155000;INLAND
-1213;39.26;49;3739,00;759;1422;606;24.283;143100;INLAND
-121;39.26;14;810,00;151;302;138;31.094;136100;INLAND
-1212;39.25;52;1549,00;275;604;249;22.278;155400;INLAND
-1216;39.29;14;1864,00;331;894;332;34.028;171800;INLAND
-120.94;39.32;14;3120,00;595;1569;556;35.385;157400;INLAND
-1216;39.25;17;3127,00;539;1390;520;39.537;172800;INLAND
-120.89;39.3;17;2282,00;431;974;371;35.417;155100;INLAND
-120.99;39.26;16;2616,00;422;1090;425;37.917;179200;INLAND
-120.91;39.39;16;352,00;105;226;82;16.094;79500;INLAND
-1213;39.37;15;1337,00;326;1172;306;26.341;85000;INLAND
-121.13;39.31;17;3442,00;705;1693;619;28.102;128900;INLAND
-120.74;39.39;18;453,00;117;152;77;13.523;85700;INLAND
-1209;39.4;17;1076,00;283;171;64;2.125;83900;INLAND
-120.17;39.33;18;1046,00;204;486;179;4.119;110900;INLAND
-120.2;39.33;26;1988,00;379;905;321;37.841;109500;INLAND
-120.19;39.32;16;1536,00;298;646;208;23.594;155700;INLAND
-120.17;39.32;14;2421,00;489;1000;354;35.652;119800;INLAND
-120.17;39.33;10;614,00;141;195;95;0.9283;116300;INLAND
-120.1;39.37;10;2325,00;410;1016;373;45.208;117300;INLAND
-120.1;39.33;9;2738,00;510;1193;412;43.958;124800;INLAND
-120.15;39.36;9;2254,00;400;694;243;56.856;138100;INLAND
-120.26;39.32;24;6012,00;1227;780;358;30.043;122100;INLAND
-120.35;39.34;29;1986,00;474;337;100;40.278;95800;INLAND
-120.27;39.35;11;2520,00;401;397;165;4.665;145600;INLAND
-120.25;39.34;9;2739,00;555;294;110;31.842;162500;INLAND
-120.24;39.35;8;4195,00;725;291;115;34.792;180800;INLAND
-120.23;39.36;7;2045,00;358;245;92;40.481;152300;INLAND
-120.22;39.35;8;1872,00;281;203;71;45.882;198400;INLAND
-120.21;39.35;7;914,00;159;85;34;47.917;187500;INLAND
-120.19;39.35;7;2611,00;395;482;159;50.622;174100;INLAND
-117.95;33.94;28;2851,00;496;1287;496;50.782;264100;<1H OCEAN
-117.96;33.94;34;2228,00;399;1159;378;48.906;228900;<1H OCEAN
-117.97;33.94;36;1870,00;338;947;324;41.205;217000;<1H OCEAN
-117.97;33.94;34;1632,00;263;690;268;55.608;255800;<1H OCEAN
-117.97;33.94;35;1928,00;360;1056;366;40.893;215700;<1H OCEAN
-117.97;33.93;31;1975,00;373;918;347;44.107;202000;<1H OCEAN
-117.97;33.93;33;1700,00;369;981;362;45.461;194000;<1H OCEAN
-117.96;33.93;31;1471,00;321;841;330;3.46;232800;<1H OCEAN
-117.96;33.93;29;2316,00;522;1275;501;3.776;192600;<1H OCEAN
-117.96;33.94;31;2397,00;518;1407;476;26.641;185200;<1H OCEAN
-117.94;33.93;33;1770,00;370;1346;366;40.833;162500;<1H OCEAN
-117.94;33.93;34;1475,00;319;698;293;38.194;186000;<1H OCEAN
-117.94;33.93;14;999,00;232;1037;244;27.125;166100;<1H OCEAN
-117.95;33.93;25;3445,00;801;2400;750;34.702;161900;<1H OCEAN
-117.95;33.93;37;2633,00;630;1904;630;26.123;161300;<1H OCEAN
-117.96;33.93;15;2014,00;419;839;390;47.446;175400;<1H OCEAN
-117.97;33.92;32;2620,00;398;1296;429;57.796;241300;<1H OCEAN
-117.97;33.93;35;1887,00;328;989;351;41.321;198100;<1H OCEAN
-117.97;33.92;24;2017,00;416;900;436;3;251400;<1H OCEAN
-117.96;33.92;18;3744,00;1027;1654;912;32.158;215000;<1H OCEAN
-117.95;33.92;18;2825,00;660;1590;643;36.106;153600;<1H OCEAN
-117.94;33.92;28;639,00;179;1062;169;30.588;145200;<1H OCEAN
-117.95;33.92;32;1661,00;312;1201;302;4;178200;<1H OCEAN
-117.95;33.92;11;3127,00;706;1594;694;43.426;141300;<1H OCEAN
-117.94;33.92;32;1053,00;207;1038;222;46.696;165500;<1H OCEAN
-117.95;33.92;13;2312,00;592;2038;559;31.378;137000;<1H OCEAN
-117.94;33.94;25;3250,00;546;1452;501;51.084;303800;<1H OCEAN
-117.94;33.94;30;1596,00;307;845;309;45.096;241100;<1H OCEAN
-117.95;33.94;31;2237,00;431;1135;434;4.45;267900;<1H OCEAN
-117.94;33.94;26;1962,00;540;1236;520;22.156;145000;<1H OCEAN
-117.93;33.94;30;2658,00;382;1135;392;60.516;245000;<1H OCEAN
-117.93;33.94;28;3664,00;719;1820;657;4.225;224700;<1H OCEAN
-117.93;33.93;25;2431,00;534;1702;523;37.933;184400;<1H OCEAN
-117.92;33.94;27;4566,00;620;2045;664;5.583;267700;<1H OCEAN
-117.92;33.94;30;2506,00;394;1255;421;47.813;198200;<1H OCEAN
-117.93;33.92;34;2271,00;437;1393;433;42.443;174400;<1H OCEAN
-117.93;33.93;37;1128,00;273;931;234;2.8;137500;<1H OCEAN
-117.93;33.93;33;1626,00;378;1062;356;21.944;139600;<1H OCEAN
-117.92;33.93;12;4415,00;890;1532;854;3.75;166300;<1H OCEAN
-117.91;33.93;21;2578,00;363;1207;350;62.452;291700;<1H OCEAN
-117.91;33.94;15;5799,00;842;2314;787;63.433;350500;<1H OCEAN
-117.89;33.94;20;3349,00;685;1822;675;47.216;227000;<1H OCEAN
-117.88;33.93;17;6100,00;861;2771;866;76.486;306700;<1H OCEAN
-117.9;33.93;12;4325,00;1191;1897;1080;33.173;247400;<1H OCEAN
-117.89;33.92;17;2936,00;555;1381;535;54.617;190300;<1H OCEAN
-117.9;33.92;27;698,00;116;391;126;59.177;267600;<1H OCEAN
-117.91;33.92;21;380,00;91;398;70;47.222;208300;<1H OCEAN
-117.91;33.91;27;2181,00;501;1555;488;36.106;196400;<1H OCEAN
-117.91;33.91;34;1763,00;303;894;297;50.096;221700;<1H OCEAN
-117.91;33.91;32;1530,00;301;666;276;4.125;230200;<1H OCEAN
-117.91;33.91;24;2249,00;379;1015;385;49.766;267100;<1H OCEAN
-117.89;33.92;34;1473,00;312;1025;315;38.333;170400;<1H OCEAN
-117.89;33.91;33;1264,00;224;527;227;37.321;216500;<1H OCEAN
-117.9;33.91;36;1376,00;257;687;221;35.403;195400;<1H OCEAN
-117.89;33.92;8;2120,00;544;1281;470;34.954;159500;<1H OCEAN
-117.89;33.92;14;1562,00;373;609;328;23.935;125000;<1H OCEAN
-117.89;33.9;16;1426,00;216;652;226;65.284;288700;<1H OCEAN
-117.89;33.9;23;1533,00;226;693;230;7.898;258200;<1H OCEAN
-117.9;33.9;19;2176,00;414;1002;402;49.743;193500;<1H OCEAN
-117.9;33.91;26;2885,00;476;1227;439;49.524;226600;<1H OCEAN
-117.9;33.91;33;4181,00;804;2049;834;43.103;201600;<1H OCEAN
-117.92;33.92;19;2181,00;400;1272;337;51.952;302100;<1H OCEAN
-117.92;33.91;33;2868,00;382;1204;412;61.825;336900;<1H OCEAN
-117.92;33.91;27;2558,00;310;891;316;95.561;411800;<1H OCEAN
-117.91;33.9;27;829,00;114;383;133;93.125;293500;<1H OCEAN
-117.92;33.89;18;2895,00;487;1116;429;54.716;400000;<1H OCEAN
-117.92;33.9;13;1814,00;320;1010;313;63.489;337900;<1H OCEAN
-117.93;33.91;24;1698,00;297;676;273;52.017;364600;<1H OCEAN
-117.9;33.9;18;3821,00;576;1430;568;69.399;349600;<1H OCEAN
-117.9;33.88;28;2696,00;346;947;356;90.055;375400;<1H OCEAN
-117.89;33.89;17;1671,00;192;678;206;131.107;467600;<1H OCEAN
-117.92;33.89;12;1859,00;393;622;316;50.258;161800;<1H OCEAN
-117.97;33.91;19;8096,00;1318;3853;1313;60.076;269500;<1H OCEAN
-117.96;33.9;9;1899,00;284;1070;293;72.532;381500;<1H OCEAN
-117.95;33.9;15;3057,00;479;1679;498;68.429;372600;<1H OCEAN
-117.96;33.9;10;2423,00;356;1213;347;65.635;346900;<1H OCEAN
-117.98;33.9;6;1537,00;347;506;280;48.264;146800;<1H OCEAN
-117.96;33.88;25;3578,00;461;1588;466;62.556;341300;<1H OCEAN
-117.95;33.89;17;1665,00;247;755;254;65.764;349000;<1H OCEAN
-117.96;33.89;24;1332,00;252;625;230;44.375;334100;<1H OCEAN
-117.94;33.91;18;8836,00;1527;3946;1451;56.441;313000;<1H OCEAN
-117.93;33.9;30;2629,00;331;956;319;99.071;500001;<1H OCEAN
-117.94;33.89;30;2577,00;404;1076;374;67.528;459600;<1H OCEAN
-117.94;33.88;35;2159,00;343;833;335;53.738;365100;<1H OCEAN
-117.94;33.9;27;2029,00;242;711;254;97.956;500001;<1H OCEAN
-117.98;33.87;25;2037,00;515;1435;496;33.199;188800;<1H OCEAN
-117.98;33.87;29;1310,00;332;937;294;38.068;158700;<1H OCEAN
-117.98;33.86;25;1025,00;266;726;183;3.875;137500;<1H OCEAN
-117.98;33.86;26;1240,00;285;781;315;41.287;205800;<1H OCEAN
-117.97;33.87;28;1784,00;440;1255;433;37.054;169200;<1H OCEAN
-117.97;33.86;34;2138,00;490;1682;463;36.006;161700;<1H OCEAN
-117.97;33.86;35;1691,00;367;1265;378;35.855;174300;<1H OCEAN
-117.97;33.86;12;1370,00;367;1022;296;36.471;141700;<1H OCEAN
-117.96;33.86;35;2146,00;430;1230;429;37.813;184900;<1H OCEAN
-117.96;33.86;35;2181,00;371;1249;358;42.937;183200;<1H OCEAN
-117.96;33.87;35;1972,00;367;1152;356;37.222;187500;<1H OCEAN
-117.95;33.86;35;2375,00;439;1343;424;4.53;193500;<1H OCEAN
-117.95;33.86;35;2478,00;431;1333;427;52.099;191400;<1H OCEAN
-117.96;33.86;32;2366,00;505;1283;477;33.516;190000;<1H OCEAN
-117.94;33.88;46;1747,00;312;770;296;54.217;256000;<1H OCEAN
-117.95;33.87;34;1599,00;296;938;307;4.285;184900;<1H OCEAN
-117.95;33.87;35;1854,00;383;1115;381;44.784;185200;<1H OCEAN
-117.95;33.87;22;1432,00;335;746;296;20.227;55000;<1H OCEAN
-117.96;33.87;27;890,00;289;416;200;3.141;167500;<1H OCEAN
-117.96;33.87;37;1785,00;360;1155;403;47.984;175800;<1H OCEAN
-117.95;33.88;34;1939,00;355;817;314;36.705;275000;<1H OCEAN
-117.94;33.86;36;2824,00;493;1394;507;46.477;194700;<1H OCEAN
-117.94;33.86;33;1013,00;312;706;266;21.432;197500;<1H OCEAN
-117.95;33.86;36;2038,00;343;1066;346;5.197;195700;<1H OCEAN
-117.93;33.86;36;1672,00;318;1173;337;45.774;182100;<1H OCEAN
-117.93;33.86;35;1216,00;225;893;228;40.288;184000;<1H OCEAN
-117.94;33.86;35;1235,00;227;875;220;46.964;183100;<1H OCEAN
-117.94;33.86;35;2127,00;417;1247;378;4.75;185600;<1H OCEAN
-117.93;33.88;52;2157,00;362;1001;373;51.237;240000;<1H OCEAN
-117.93;33.87;10;1277,00;488;730;417;14.803;137500;<1H OCEAN
-117.94;33.87;46;2066,00;450;1275;448;39.375;187000;<1H OCEAN
-117.94;33.88;35;1694,00;296;679;282;43.333;239300;<1H OCEAN
-117.92;33.87;44;308,00;87;301;100;21.991;191100;<1H OCEAN
-117.92;33.87;36;1125,00;285;966;257;28.438;162500;<1H OCEAN
-117.93;33.87;52;950,00;229;429;185;2.315;182100;<1H OCEAN
-117.93;33.88;45;1306,00;293;585;260;40.812;241700;<1H OCEAN
-117.93;33.88;32;2458,00;359;967;409;72.893;293500;<1H OCEAN
-117.92;33.88;52;1270,00;276;609;211;3.75;232500;<1H OCEAN
-117.91;33.88;34;1851,00;291;784;290;52.336;235600;<1H OCEAN
-117.92;33.88;32;1683,00;273;719;263;53.649;243600;<1H OCEAN
-117.92;33.88;32;1632,00;244;575;235;53.986;318700;<1H OCEAN
-117.91;33.89;30;1631,00;212;523;216;7.875;351900;<1H OCEAN
-117.9;33.88;35;2062,00;353;991;357;52.897;230400;<1H OCEAN
-117.9;33.88;34;1396,00;245;661;261;4.675;215400;<1H OCEAN
-117.9;33.87;28;2315,00;538;1360;504;29.861;218600;<1H OCEAN
-117.9;33.87;34;1411,00;292;1040;299;34.338;195200;<1H OCEAN
-117.91;33.87;29;1121,00;;762;276;2.5;143800;<1H OCEAN
-117.91;33.87;52;2031,00;506;1191;463;29.076;177300;<1H OCEAN
-117.88;33.89;18;1616,00;532;866;496;36.435;119100;<1H OCEAN
-117.88;33.89;16;959,00;176;353;185;4.5;173300;<1H OCEAN
-117.88;33.88;15;957,00;360;615;370;30.263;162500;<1H OCEAN
-117.89;33.88;15;1655,00;626;1549;582;19.127;175000;<1H OCEAN
-117.89;33.88;33;1582,00;256;771;240;53.836;229600;<1H OCEAN
-117.89;33.88;27;2091,00;336;1037;332;57.519;243400;<1H OCEAN
-117.89;33.87;25;1492,00;439;755;389;30.893;188200;<1H OCEAN
-117.89;33.87;32;1133,00;216;693;228;33.594;202100;<1H OCEAN
-117.88;33.87;35;1919,00;349;1302;345;56.409;190900;<1H OCEAN
-117.89;33.87;32;1569,00;422;835;386;30.465;148900;<1H OCEAN
-117.93;33.87;45;1006,00;230;1237;237;33.472;168000;<1H OCEAN
-117.93;33.86;36;931,00;279;778;303;26.563;155000;<1H OCEAN
-117.93;33.86;17;1627,00;398;1216;369;33.438;186600;<1H OCEAN
-117.93;33.86;35;931,00;181;516;174;55.867;182500;<1H OCEAN
-117.93;33.87;29;1221,00;371;1822;326;17.935;162500;<1H OCEAN
-117.89;33.86;28;1395,00;398;1220;362;33.008;193800;<1H OCEAN
-117.91;33.86;26;2296,00;570;1415;527;24.732;165800;<1H OCEAN
-117.92;33.86;26;745,00;161;247;151;36.375;133900;<1H OCEAN
-117.92;33.87;33;1597,00;;1888;423;3.055;157800;<1H OCEAN
-117.87;33.91;16;2434,00;455;1017;476;42.188;176300;<1H OCEAN
-117.88;33.9;21;3180,00;434;1413;391;65.945;277300;<1H OCEAN
-117.88;33.9;15;1705,00;478;759;479;35.333;114400;<1H OCEAN
-117.88;33.89;19;3583,00;911;2300;871;30.214;218400;<1H OCEAN
-117.88;33.89;17;3218,00;923;1701;824;36.946;265500;<1H OCEAN
-117.87;33.89;25;1142,00;162;486;150;71.472;270100;<1H OCEAN
-117.86;33.91;16;2889,00;423;1227;401;64.514;270800;<1H OCEAN
-117.86;33.9;17;1452,00;188;630;194;69.113;285200;<1H OCEAN
-117.86;33.9;25;3205,00;409;1291;408;72.478;299200;<1H OCEAN
-117.87;33.9;21;3181,00;447;1416;469;68.268;280300;<1H OCEAN
-117.86;33.89;22;4386,00;593;1915;592;66.897;289800;<1H OCEAN
-117.86;33.89;24;2002,00;253;820;241;69.612;274500;<1H OCEAN
-117.87;33.89;19;1674,00;243;786;234;64.218;275000;<1H OCEAN
-117.86;33.88;19;1621,00;328;871;322;37.361;201400;<1H OCEAN
-117.87;33.89;17;1441,00;530;769;456;2.425;171700;<1H OCEAN
-117.87;33.89;22;2340,00;664;1382;546;3.343;184600;<1H OCEAN
-117.87;33.88;25;1808,00;440;1342;454;3.025;156900;<1H OCEAN
-117.87;33.88;24;2655,00;702;1519;708;33.036;183900;<1H OCEAN
-117.87;33.88;28;3333,00;752;2026;722;35.667;190700;<1H OCEAN
-117.87;33.88;28;2612,00;602;1682;563;36.417;204300;<1H OCEAN
-117.86;33.87;12;1600,00;251;685;256;51.784;254000;<1H OCEAN
-117.87;33.85;33;45,00;11;34;10;52.949;350000;<1H OCEAN
-117.85;33.86;18;329,00;72;209;71;46.806;187500;<1H OCEAN
-117.85;33.89;22;4020,00;655;1486;635;59.639;262300;<1H OCEAN
-117.85;33.88;14;4753,00;681;2138;678;73.658;288500;<1H OCEAN
-117.86;33.88;20;3977,00;540;1886;541;65.843;272200;<1H OCEAN
-117.85;33.87;15;5078,00;806;2569;759;56.549;301900;<1H OCEAN
-117.85;33.9;20;4026,00;648;1997;650;55.918;260500;<1H OCEAN
-117.85;33.9;25;1548,00;256;811;263;52.037;242200;<1H OCEAN
-117.84;33.89;24;3935,00;625;1912;593;57.951;226900;<1H OCEAN
-117.85;33.89;24;3326,00;503;1616;494;57.457;240600;<1H OCEAN
-117.88;33.87;21;1519,00;388;1203;366;32.083;145300;<1H OCEAN
-117.87;33.86;19;2232,00;448;1149;417;31.534;324400;<1H OCEAN
-117.87;33.87;7;2663,00;642;1367;677;46.563;162400;<1H OCEAN
-117.87;33.87;15;1898,00;476;1766;455;24.929;158500;<1H OCEAN
-117.87;33.87;16;1332,00;368;1534;295;30.227;297100;<1H OCEAN
-117.86;33.87;19;1591,00;279;891;237;56.573;216000;<1H OCEAN
-117.88;33.85;18;2705,00;713;2726;674;27.759;200000;<1H OCEAN
-117.87;33.86;28;2292,00;531;2197;509;34.856;142800;<1H OCEAN
-117.88;33.85;22;1105,00;241;971;249;31.667;113900;<1H OCEAN
-117.81;33.89;13;3252,00;583;1546;557;58.243;297900;<1H OCEAN
-117.82;33.88;18;1982,00;300;1027;324;70.526;327500;<1H OCEAN
-117.82;33.89;24;2168,00;421;1050;397;46.172;238300;<1H OCEAN
-117.81;33.88;19;2968,00;503;1430;459;53.339;371700;<1H OCEAN
-117.82;33.89;21;3079,00;509;1431;480;40.714;278900;<1H OCEAN
-117.78;33.86;16;3471,00;708;1769;691;41.064;246100;<1H OCEAN
-117.76;33.87;16;3973,00;595;1971;575;64.265;263700;<1H OCEAN
-117.83;33.9;23;2446,00;360;1196;359;65.755;272800;<1H OCEAN
-117.84;33.9;24;1723,00;223;707;219;70.352;299600;<1H OCEAN
-117.83;33.89;25;1737,00;270;840;265;4.625;245700;<1H OCEAN
-117.83;33.88;23;2365,00;355;1209;347;60.132;259400;<1H OCEAN
-117.84;33.89;19;3544,00;542;1787;560;67.837;264300;<1H OCEAN
-117.83;33.88;18;2112,00;340;1048;315;69.308;231700;<1H OCEAN
-117.82;33.88;15;5392,00;895;2531;827;62.185;280300;<1H OCEAN
-117.83;33.87;5;6971,00;1449;3521;1423;52.131;243900;<1H OCEAN
-117.81;33.88;19;2265,00;283;904;279;92.327;461300;<1H OCEAN
-117.81;33.87;19;4491,00;680;2457;702;60.591;233500;<1H OCEAN
-117.8;33.87;16;5954,00;1281;3107;1209;42.566;206100;<1H OCEAN
-117.81;33.86;18;133,00;29;95;23;35.625;235000;<1H OCEAN
-117.87;33.92;14;4039,00;669;1905;670;63.303;303000;<1H OCEAN
-117.88;33.92;13;3292,00;727;1565;698;5.457;308800;<1H OCEAN
-117.85;33.92;11;3331,00;410;1460;416;80.287;371800;<1H OCEAN
-117.87;33.92;17;4575,00;764;2054;737;60.571;272400;<1H OCEAN
-117.83;33.93;14;1956,00;282;671;269;65.841;306400;<1H OCEAN
-117.8;33.92;16;5819,00;986;2306;914;46.315;277500;<1H OCEAN
-117.8;33.89;25;3121,00;381;1278;389;70.217;357900;<1H OCEAN
-117.79;33.88;17;8562,00;1351;3822;1316;60.829;252600;<1H OCEAN
-117.78;33.87;16;5609,00;952;2624;934;53.307;169600;<1H OCEAN
-117.78;33.88;16;1800,00;238;871;234;66.678;301900;<1H OCEAN
-117.78;33.9;14;6239,00;901;2923;904;65.437;268200;<1H OCEAN
-117.82;33.9;25;1137,00;170;524;164;75.744;259300;<1H OCEAN
-117.8;33.9;22;3760,00;482;1485;461;78.537;354900;<1H OCEAN
-117.74;33.89;4;37937,00;5471;16122;5189;74.947;366300;<1H OCEAN
-117.76;33.88;9;4838,00;759;2090;695;66.536;307800;<1H OCEAN
-117.77;33.88;8;4874,00;627;2070;619;81.117;410200;<1H OCEAN
-117.78;33.89;7;9729,00;1210;4160;1214;89.088;415300;<1H OCEAN
-117.8;33.85;23;3038,00;470;1568;438;56.403;233000;<1H OCEAN
-117.82;33.85;21;2603,00;404;1350;390;6.057;235900;<1H OCEAN
-117.82;33.85;18;1810,00;305;1189;326;52.227;213500;<1H OCEAN
-117.8;33.85;16;4151,00;637;1558;604;5.806;304900;<1H OCEAN
-117.82;33.84;25;1788,00;203;676;217;101.299;454300;<1H OCEAN
-117.81;33.84;17;4343,00;515;1605;484;105.981;460100;<1H OCEAN
-117.79;33.84;9;10484,00;1603;4005;1419;83.931;365300;<1H OCEAN
-117.78;33.85;16;3781,00;504;1665;499;72.554;335600;<1H OCEAN
-117.78;33.86;16;4390,00;660;2146;633;61.504;266000;<1H OCEAN
-117.76;33.87;16;3182,00;429;1663;428;70.592;288200;<1H OCEAN
-117.78;33.81;23;1986,00;278;826;260;77.752;380000;<1H OCEAN
-117.77;33.8;16;3973,00;483;1373;452;98.074;417000;<1H OCEAN
-117.8;33.79;13;2021,00;362;1081;341;43.269;231400;<1H OCEAN
-117.79;33.8;11;10535,00;1620;4409;1622;6.67;283200;<1H OCEAN
-117.77;33.85;13;5415,00;827;2061;714;73.681;353100;<1H OCEAN
-117.76;33.84;15;3764,00;510;1448;468;87.124;410500;<1H OCEAN
-117.75;33.84;16;3491,00;502;1496;509;66.207;270500;<1H OCEAN
-117.76;33.83;15;3086,00;457;1262;436;64.415;300700;<1H OCEAN
-117.77;33.84;5;4380,00;715;1913;741;67.274;266400;<1H OCEAN
-117.76;33.86;14;3666,00;442;1400;433;101.316;500001;<1H OCEAN
-117.75;33.83;14;2452,00;296;954;275;82.375;388300;<1H OCEAN
-117.74;33.85;4;5416,00;820;1753;583;69.544;314000;<1H OCEAN
-117.78;33.82;12;6208,00;750;2443;739;91.808;413700;<1H OCEAN
-117.76;33.81;2;582,00;70;199;64;71.193;500001;<1H OCEAN
-117.81;33.8;25;2765,00;475;1666;474;60.531;230700;<1H OCEAN
-117.81;33.79;25;5950,00;1155;4528;1064;42.564;204600;<1H OCEAN
-117.8;33.81;14;1206,00;142;572;149;8.847;388700;<1H OCEAN
-117.8;33.78;18;3548,00;474;1506;449;6.925;290300;<1H OCEAN
-117.8;33.78;17;4138,00;805;2442;780;47.804;242000;<1H OCEAN
-117.69;33.8;5;3178,00;631;1467;581;52.541;237100;<1H OCEAN
-117.66;33.61;16;2022,00;254;789;270;84.112;286900;<1H OCEAN
-117.66;33.62;16;4065,00;661;1962;636;62.177;256600;<1H OCEAN
-117.67;33.61;24;3859,00;661;1972;624;57.871;227400;<1H OCEAN
-117.66;33.61;17;3464,00;519;1713;530;60.471;248400;<1H OCEAN
-117.66;33.61;21;1932,00;266;860;286;71.497;274000;<1H OCEAN
-117.66;33.6;24;1684,00;232;781;230;68.667;279600;<1H OCEAN
-117.66;33.6;25;3745,00;522;1648;496;75.488;278100;<1H OCEAN
-117.67;33.61;23;3588,00;577;1695;569;61.401;243200;<1H OCEAN
-117.68;33.63;16;5218,00;1187;2701;1125;3.929;143100;<1H OCEAN
-117.68;33.63;13;5830,00;921;2897;891;62.403;257400;<1H OCEAN
-117.67;33.63;9;5774,00;1320;3086;1265;44.063;202200;<1H OCEAN
-117.62;33.77;43;1911,00;439;930;433;46.369;186400;<1H OCEAN
-117.6;33.72;36;1317,00;228;531;214;56.346;272500;<1H OCEAN
-117.67;33.6;25;3164,00;449;1517;453;67.921;266000;<1H OCEAN
-117.66;33.59;18;4552,00;706;1918;671;75.791;288100;<1H OCEAN
-117.67;33.6;20;1213,00;171;565;170;72.592;314800;<1H OCEAN
-117.66;33.58;16;3016,00;394;1172;382;75.196;315600;<1H OCEAN
-117.67;33.57;18;1614,00;210;692;209;79.294;280300;<1H OCEAN
-117.66;33.57;16;4277,00;565;1642;549;80.082;286600;<1H OCEAN
-117.7;33.62;16;9653,00;2000;4732;1922;37.361;197200;<1H OCEAN
-117.69;33.62;18;4265,00;581;2025;544;64.598;282700;<1H OCEAN
-117.68;33.61;19;2962,00;405;1295;440;60.689;248000;<1H OCEAN
-117.69;33.61;16;3010,00;580;1649;538;40.221;236200;<1H OCEAN
-117.68;33.6;19;3913,00;460;1646;454;72.147;303900;<1H OCEAN
-117.65;33.65;16;1538,00;260;835;259;55.779;234800;<1H OCEAN
-117.66;33.64;17;3173,00;501;1555;520;67.079;250800;<1H OCEAN
-117.67;33.64;11;2722,00;554;1565;508;51.645;164100;<1H OCEAN
-117.66;33.65;13;8527,00;1364;4597;1393;62.242;237900;<1H OCEAN
-117.65;33.65;15;3485,00;519;1740;485;67.543;251900;<1H OCEAN
-117.65;33.63;16;3388,00;425;1395;427;84.471;351300;<1H OCEAN
-117.65;33.65;15;4713,00;671;2197;673;75.426;294800;<1H OCEAN
-117.66;33.63;16;3299,00;610;1967;604;55.085;223300;<1H OCEAN
-117.63;33.65;10;3580,00;491;1688;467;77.814;288700;<1H OCEAN
-117.62;33.64;2;7826,00;893;2985;790;101.531;484100;<1H OCEAN
-117.64;33.63;10;4814,00;643;1808;588;8.798;436600;<1H OCEAN
-117.64;33.64;11;2422,00;429;810;395;61.935;293200;<1H OCEAN
-117.64;33.65;4;6842,00;1512;3256;1439;54.132;216600;<1H OCEAN
-117.63;33.62;9;4257,00;785;1293;745;37.139;196700;<1H OCEAN
-117.63;33.63;6;3068,00;549;985;536;42.009;238000;<1H OCEAN
-117.65;33.62;15;2708,00;410;1140;389;62.899;275000;<1H OCEAN
-117.64;33.62;16;3970,00;771;1202;734;34.115;184800;<1H OCEAN
-117.66;33.62;16;5175,00;799;2717;813;61.493;257800;<1H OCEAN
-117.65;33.6;15;5736,00;;2529;762;64.114;278700;<1H OCEAN
-117.64;33.61;14;5232,00;810;3041;839;5.826;247900;<1H OCEAN
-117.65;33.6;13;2319,00;430;1004;380;5.133;316100;<1H OCEAN
-117.64;33.59;4;3274,00;383;1312;390;81.611;348000;<1H OCEAN
-117.66;33.58;6;4186,00;;1794;541;96.986;357600;<1H OCEAN
-117.65;33.57;5;1998,00;500;1185;446;43.542;195600;<1H OCEAN
-117.65;33.58;2;2411,00;354;703;217;78.061;331400;<1H OCEAN
-117.66;33.57;16;2483,00;443;1357;400;55.545;214200;<1H OCEAN
-117.65;33.59;8;2649,00;340;1238;354;80.409;337900;<1H OCEAN
-117.67;33.54;16;2102,00;350;1003;328;47.981;170800;<1H OCEAN
-117.67;33.54;15;2423,00;435;1366;423;48.906;181800;<1H OCEAN
-117.67;33.55;6;3157,00;721;1695;710;37.609;222300;<1H OCEAN
-117.67;33.56;4;3289,00;728;1345;632;46.863;184400;<1H OCEAN
-117.64;33.51;15;1743,00;254;943;274;59.339;286000;<1H OCEAN
-117.64;33.51;14;1343,00;175;650;184;72.648;363200;<1H OCEAN
